NO_ASET,SUB_ASET,NO_ITEM,RINCIAN,NO_POLIS,TGL_POLIS,PREMI,KETERANGAN_ASURANSI,ALASAN_ASURANSI,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,STATUS,PERIODE,TAHUN,NO_ASURANSI,SCAN
120502005171,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005126,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005145,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005122,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005156,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005164,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005167,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005140,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120502005125,0,1,Civil Engineering Complleted Risks (CECR),0906.23.003.4.00001-7/00,Thu Jan 26 2023 00:00:00 GMT+0700 (Western Indonesia Time),4683406068,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS SCHEDULE PELINDO III - CECR2023020920231127105857.pdf
120506002317,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,bagunan sudah tidak baik / rusak ringan,,,,,1,6,2023,1,
120506002323,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,fisik tidak baik / bagus,,,,,1,6,2023,1,
120506002324,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Fisik kurang baik,,,,,1,6,2023,1,
120506002326,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Fisik Kurang Bagus,,,,,1,6,2023,1,
120501000477,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,belum diusulkan,,,,,1,6,2023,1,
120402000005,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120652000012,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120652000013,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120652000014,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120652000015,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000070,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000071,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000072,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000073,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000074,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000075,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000100,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120654000101,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120508000328,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120508000327,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120401000178,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120509000524,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231104016551a031ad60d.pdf
120504001112,0,1,,"1006,22,002,4,00001-1/00",Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),3285000,31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231446566551d47075f0e.pdf
120654000043,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230949286552e03871fe5.pdf
120504001486,0,1,,"1006,22,002,4,00001-1/00",Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),1005000,31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230949306552e03a64ad9.pdf
120654000044,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230951266552e0ae01041.pdf
120654000045,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230953086552e11492948.pdf
120509000421,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,1,
120502001953,0,1,,0906.22.002.4.0000-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),612385997548,31-Des-23,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111520231554306554874616604.pdf
120502002142,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420231050206552ee7cc7625.pdf
120502002279,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420231056206552efe486683.pdf
120502002338,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420231108066552f2a6180b4.pdf
120654000061,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420231150446552fca46f4b8.pdf
120654000063,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420231155076552fdab501b1.pdf
120502002138,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,"Awal 31 Desember 2022
Akhir 31 Desember 2023",,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420231204276552ffdb6d130.pdf
120502001600,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11152023065045655407d527e30.pdf
120509000327,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1115202308570565542571c5bc4.pdf
120502001919,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 DESEMBER 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11152023111550655445f6ee5c2.pdf
120506002396,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Kebijakan dari Manajemen,,,,,1,6,2023,1,
120504002193,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11232023154003655f0fe3d4476.pdf
120508000424,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120502002169,0,1,Civil Engineering Complleted Risks (CECR),0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS CECR PT PELINDO REGIONAL 4_compressed20231127112403.pdf
120502002170,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,BERUPA GAMBAR DESAIN,,,,,1,6,2023,1,
120506002314,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Kondisi Rumah dinas sudah kurang layak,,,,,1,6,2023,1,
120506002315,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,karena rumah dinas tersebut tidak layak,,,,,1,6,2023,1,
120508000326,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120508000325,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120506001999,0,1,Property All Risks (PAR),0103.22.002.4.00001-1/00,Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS PAR PT PELINDO REGIONAL 4_compressed20231127113020.pdf
120505002012,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120509000510,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000511,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000512,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000606,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120509000513,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000003,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000004,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000006,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000007,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000008,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000009,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000035,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,kondisi bagunan sudah tidak baik,,,,,1,6,2023,1,
120402000010,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120402000014,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120501000370,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120501000345,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120508000298,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120501000371,0,1,,,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,,,,,,1,6,2023,1,
120401000223,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Perlunya penataan dan perawatan yang lebih baik,,,,,1,6,2023,1,
120507001033,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,karena fisik sudah rusak,,,,,1,6,2023,1,
120506002311,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,garasi tidak ada lagi / sudah termakan zaman,,,,,1,6,2023,1,
120506003119,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,karena sudah dijual,,,,,1,6,2023,1,
120508000482,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120508000481,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120508000296,0,1,Motor Vehicle (MV),0202.22.002.4.00001-1/00,Fri Feb 03 2023 00:00:00 GMT+0700 (Western Indonesia Time),971707740,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/dokumen_polis/POLIS KBM PT PELINDO REGIONAL 4_compressed_compressed20231127112309.pdf
120506002316,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,fisik sudah tidak bagus / rusak ringan,,,,,1,6,2023,1,
120502001690,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120402000001,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120509000525,0,1,,0103.22.002.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231111136551a1e1e8e4c.pdf
120502001687,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120508000469,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 tAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231145536551aa01d3915.pdf
120502001684,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,-,,,,,1,6,2023,1,
120502001683,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502001682,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),612385997500,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502002305,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),612385997500,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502001727,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502001711,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),612385997500,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502002286,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120502002349,0,1,,0906.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6,31-12-2022 sd 31-12-2023,,,,,,1,6,2023,1,
120508000470,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231214216551b0adc282d.pdf
120504001425,0,1,,"1006,22,002,4,00001-1/00",Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),3761216,31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231258436551bb139bfe3.pdf
120654000002,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231306476551bcf72167b.pdf
120654000003,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231311156551be032fef7.pdf
120654000005,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231322316551c0a71f73e.pdf
120505001480,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,TIDAK TERMASUK KATEGORI OBJEK ASURANSI,,,,,1,6,2023,1,
120506001543,0,1,,010322002400001100,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 desember 2022 sd 31 desember 2023,,,,,,1,6,2023,1,
120506001544,0,1,,0100322002400001100,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 desember 2022 sd 31 desember 2023,,,,,,1,6,2023,1,
120509000436,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,1,
120506001548,0,1,,010322002400001100,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 desember 2022 sd 31 desember 2023,,,,,,1,6,2023,1,
120502002216,0,1,,0103.22.022.4.00001-1/00,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31 Desember 2022 - 31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231549466551e32abd167.pdf
120654000020,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231607596551e76fd550b.pdf
120654000021,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231612276551e87b46f6f.pdf
120654000026,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111320231655096551f27d7df5d.pdf
120502001621,0,1,,090622002400001100,Sun Dec 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),6123859975,31 Desember 2022 sd 31 Desember 2023,,,,,,1,6,2023,1,
120506001751,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,1,
120506001753,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,1,
120504001485,0,1,,"1006,22,002,4,00001-1/00",Thu Feb 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),1074375,31 Desember 2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230802326552c72820e59.pdf
120506001760,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,1,
120506002085,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan untuk Fasilitas Umum,,,,,1,6,2023,1,
120509000420,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,3,
120654000033,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230909496552d6ed0abc3.pdf
120654000039,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111420230922496552d9f9f1faa.pdf
120509000428,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan sebagai Fasilitas Umum,,,,,1,6,2023,1,
120654000069,0,1,,0701.22.002.4.00001-1/100,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990268,1 Tahun,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11142023120733655300950f1f6.pdf
120505001712,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1114202312502865530aa44a0b9.pdf
120505001659,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1114202313101065530f4283e22.pdf
120509000557,0,1,,0904.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),32091540,31 DESEMBER 2023,TIDAK TERMASUK KATEGORI OBJEK ASURANSI,,,,,1,6,2023,1,storage/upload/scan_asuransi/1114202314410565532491b7540.pdf
120502001918,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Digunakan Untuk Fasilitas Umum,,,,,1,6,2023,1,
120504001193,0,1,,0701.22.002.4.00001-1/00,Tue Jan 31 2023 00:00:00 GMT+0700 (Western Indonesia Time),10046990267,1 TAHUN,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1114202316132565533a35a2b9e.pdf
120503000147,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1114202316363265533fa0ecd78.pdf
120502001602,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111520230653026554085e65c3b.pdf
120502001604,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1115202306560965540919579a2.pdf
120509000326,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/11152023085409655424c1e888f.pdf
120509000328,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/111520230901476554268beaee2.pdf
120506001536,0,1,,,,,,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1115202309371365542ed96a6a0.pdf
120506002791,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Kebijakan manajemen,,,,,1,6,2023,1,
120506002793,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Kebijakan manajemen,,,,,1,6,2023,1,
120506002399,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Kebijakan manajemen,,,,,1,6,2023,1,
120506001690,0,1,,010322002400001100,Wed Feb 02 2022 00:00:00 GMT+0700 (Western Indonesia Time),199838111,31/12/2022 sd 31/12/2023,,,,,,1,6,2023,1,storage/upload/scan_asuransi/1115202312535665545cf454be9.pdf
120501000347,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,Bukan Objek Asuransi,,,,,1,6,2023,1,
120506002318,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,sbagunan sudah tidak bagus / rusak ringan,,,,,1,6,2023,1,
